MESSPUNKT;JAHR;MONAT;ZEIT_VON;ZEIT_BIS;MESSWERT
42;2013;Januar;20121228;20130201;31
42;2013;Februar;20130201;20130301;34
42;2013;März;20130301;20130402;31
42;2013;April;20130402;20130502;35
42;2013;Mai;20130502;20130531;29
42;2013;Juni;20130531;20130702;28
42;2013;Juli;20130702;20130802;31
42;2013;August;20130802;20130830;36
42;2013;September;20130830;20131001;30
42;2013;Oktober;20131001;20131031;28
42;2013;November;20131031;20131129;32
42;2013;Dezember;20131129;20131231;28
43;2014;Januar;20131231;20140130;37
43;2014;Februar;20140130;20140228;41
43;2014;März;20140228;20140331;48
43;2014;April;20140331;20140501;49
43;2014;Mai;20140501;20140602;46
43;2014;Juni;20140602;20140702;42
43;2014;Juli;20140702;20140731;47
43;2014;August;20140731;20140829;43
43;2014;September;20140829;20140930;44
43;2014;Oktober;20140930;20141031;43
43;2014;November;20141031;20141128;40
43;2014;Dezember;20141128;20141230;41
43;2015;Januar;20141230;20150130;47
43;2015;Februar;20150130;20150302;42
43;2015;März;20150302;20150331;48
43;2015;April;20150331;20150430;45
43;2015;Mai;20150430;20150601;41
43;2015;Juni;20150601;20150629;46
43;2015;Juli;20150629;20150731;41
43;2015;August;20150731;20150902;54
43;2015;September;20150902;20150930;40
43;2015;Oktober;20150930;20151029;44
43;2015;November;20151029;20151202;38
43;2015;Dezember;20151202;20151230;36
43;2016;Januar;20151230;20160201;41
43;2016;Februar;20160201;20160301;44
43;2016;März;20160301;20160331;49
43;2016;April;20160331;20160428;43
43;2016;Mai;20160428;20160530;44
43;2016;Juni;20160530;20160629;43
43;2016;Juli;20160629;20160729;39
43;2016;August;20160729;20160830;44
43;2016;September;20160830;20160929;52
43;2016;Oktober;20160929;20161031;37
43;2016;November;20161031;20161129;44
43;2016;Dezember;20161129;20161230;46
43;2017;Januar;20161230;20170131;51
43;2017;Februar;20170131;20170302;44
43;2017;März;20170302;20170330;44
43;2017;April;20170330;20170502;46
43;2017;Mai;20170502;20170601;50
43;2017;Juni;20170601;20170629;45
43;2017;Juli;20170629;20170731;37
43;2017;August;20170731;20170830;44
43;2017;September;20170830;20170929;40
43;2017;Oktober;20170929;20171030;36
43;2017;November;20171030;20171129;43
43;2017;Dezember;20171129;20171229;41
43;2018;Januar;20171229;20180129;38
43;2018;Februar;20180129;20180228;39
43;2018;März;20180228;20180329;41
43;2018;April;20180329;20180427;46
43;2018;Mai;20180427;20180529;43
43;2018;Juni;20180529;20180629;37
43;2018;Juli;20180629;20180730;34
43;2018;August;20180730;20180831;41
43;2018;September;20180831;20181002;40
43;2018;Oktober;20181002;20181101;41
43;2018;November;20181101;20181201;34
43;2018;Dezember;20181201;20190102;36
43;2019;Januar;20190102;20190131;40
43;2019;Februar;20190131;20190301;45
43;2019;März;20190301;20190330;34
43;2019;April;20190330;20190429;37
43;2019;Mai;20190429;20190531;33
43;2019;Juni;20190531;20190701;30
43;2019;Juli;20190701;20190801;32
43;2019;August;20190801;20190830;34
43;2019;September;20190830;20190928;34
43;2019;Oktober;20190928;20191029;29
43;2019;November;20191029;20191129;36
43;2019;Dezember;20191129;20191227;32
43;2020;Januar;20191230;20200131;30
43;2020;Februar;20200131;20200303;26
43;2020;März;20200303;20200329;25
43;2020;April;20200329;20200502;26
43;2020;Mai;20200502;20200531;23
43;2020;Juni;20200531;20200705;24
43;2020;Juli;20200705;20200802;23
43;2020;August;20200802;20200906;29
43;2020;September;20200906;20201003;33
43;2020;Oktober;20201003;20201101;27
43;2020;November;20201101;20201128;27
43;2020;Dezember;20201128;20210103;26
43;2021;Januar;20210104;20210202;30
43;2021;Februar;20210202;20210302;31
43;2021;März;20210302;20210330;32
43;2021;April;20210331;20210430;28
43;2021;Mai;20210501;20210531;22
43;2021;Juni;20210601;20210629;27
43;2021;Juli;20210630;20210729;24
43;2021;August;20210730;20210827;22
43;2021;September;20210828;20210928;30
43;2021;Oktober;20210929;20211027;26
43;2021;November;20211028;20211127;29
43;2021;Dezember;20211128;20211229;30
43;2022;Januar;20211229;20220129;27
43;2022;Februar;20220129;20220302;25
43;2022;März;20220302;20220331;34
43;2022;April;20220331;20220502;27
43;2022;Mai;20220502;20220601;26
43;2022;Juni;20220601;20220702;26
44;2014;Januar;20131231;20140130;23
44;2014;Februar;20140130;20140228;26
44;2014;März;20140228;20140331;34
44;2014;April;20140331;20140501;37
44;2014;Mai;20140501;20140602;29
44;2014;Juni;20140602;20140702;28
44;2014;Juli;20140702;20140731;29
44;2014;August;20140731;20140829;27
44;2014;September;20140829;20140930;31
44;2014;Oktober;20140930;20141031;27
44;2014;November;20141031;20141128;26
44;2014;Dezember;20141128;20141230;27
44;2015;Januar;20141230;20150130;34
44;2015;Februar;20150130;20150302;33
44;2015;März;20150302;20150331;39
44;2015;April;20150331;20150430;40
44;2015;Mai;20150430;20150601;29
44;2015;Juni;20150601;20150629;30
44;2015;Juli;20150629;20150731;26
44;2015;August;20150731;20150902;31
44;2015;September;20150902;20150930;29
44;2015;Oktober;20150930;20151029;33
44;2015;November;20151029;20151202;35
44;2015;Dezember;20151202;20151230;27
45;2016;Januar;20151230;20160201;43
45;2016;Februar;20160201;20160301;45
45;2016;März;20160301;20160331;-9999
45;2016;April;20160331;20160428;42
45;2016;Mai;20160428;20160530;44
45;2016;Juni;20160530;20160629;46
45;2016;Juli;20160629;20160729;41
45;2016;August;20160729;20160830;41
45;2016;September;20160830;20160929;51
45;2016;Oktober;20160929;20161031;38
45;2016;November;20161031;20161129;48
45;2016;Dezember;20161129;20161230;50
45;2017;Januar;20161230;20170131;57
45;2017;Februar;20170131;20170302;49
45;2017;März;20170302;20170330;45
45;2017;April;20170330;20170502;45
45;2017;Mai;20170502;20170601;47
45;2017;Juni;20170601;20170629;40
45;2017;Juli;20170629;20170731;37
45;2017;August;20170731;20170830;43
45;2017;September;20170830;20170929;41
45;2017;Oktober;20170929;20171030;35
45;2017;November;20171030;20171129;44
45;2017;Dezember;20171129;20171229;43
45;2018;Januar;20171229;20180129;37
45;2018;Februar;20180129;20180228;44
45;2018;März;20180228;20180329;39
45;2018;April;20180329;20180427;45
45;2018;Mai;20180427;20180529;46
45;2018;Juni;20180529;20180629;35
45;2018;Juli;20180629;20180730;50
45;2018;August;20180730;20180831;42
45;2018;September;20180831;20181002;43
45;2018;Oktober;20181002;20181101;43
45;2018;November;20181101;20181201;42
45;2018;Dezember;20181201;20190102;37
45;2019;Januar;20190102;20190131;45
45;2019;Februar;20190131;20190301;53
45;2019;März;20190301;20190330;38
45;2019;April;20190330;20190429;45
45;2019;Mai;20190429;20190531;38
45;2019;Juni;20190531;20190701;34
45;2019;Juli;20190701;20190801;41
45;2019;August;20190801;20190830;40
45;2019;September;20190830;20190928;36
45;2019;Oktober;20190928;20191029;32
45;2019;November;20191029;20191129;39
45;2019;Dezember;20191129;20191227;32
45;2020;Januar;20191230;20200131;32
45;2020;Februar;20200131;20200303;29
45;2020;März;20200303;20200329;32
45;2020;April;20200329;20200502;32
45;2020;Mai;20200502;20200531;30
45;2020;Juni;20200531;20200705;26
45;2020;Juli;20200705;20200802;27
45;2020;August;20200802;20200906;34
45;2020;September;20200906;20201003;38
45;2020;Oktober;20201003;20201101;30
45;2020;November;20201101;20201128;33
45;2020;Dezember;20201128;20210103;30
45;2021;Januar;20210104;20210202;34
45;2021;Februar;20210202;20210302;44
45;2021;März;20210302;20210330;41
45;2021;April;20210331;20210430;37
45;2021;Mai;20210501;20210531;30
45;2021;Juni;20210601;20210629;35
45;2021;Juli;20210630;20210729;28
45;2021;August;20210730;20210827;27
45;2021;September;20210828;20210928;34
45;2021;Oktober;20210929;20211027;30
45;2021;November;20211028;20211127;35
45;2021;Dezember;20211128;20211229;35
45;2022;Januar;20211229;20220129;30
45;2022;Februar;20220129;20220302;31
45;2022;März;20220302;20220331;45
45;2022;April;20220331;20220502;35
45;2022;Mai;20220502;20220601;32
45;2022;Juni;20220601;20220702;33
46;2016;Januar;20151230;20160201;31
46;2016;Februar;20160201;20160301;36
46;2016;März;20160301;20160331;39
46;2016;April;20160331;20160428;31
46;2016;Mai;20160428;20160530;27
46;2016;Juni;20160530;20160629;29
46;2016;Juli;20160629;20160729;26
46;2016;August;20160729;20160830;25
46;2016;September;20160830;20160929;34
46;2016;Oktober;20160929;20161031;25
46;2016;November;20161031;20161129;33
46;2016;Dezember;20161129;20161230;45
46;2017;Januar;20161230;20170131;47
46;2017;Februar;20170131;20170302;40
46;2017;März;20170302;20170330;33
46;2017;April;20170330;20170502;35
46;2017;Mai;20170502;20170601;31
46;2017;Juni;20170601;20170629;32
46;2017;Juli;20170629;20170731;26
46;2017;August;20170731;20170830;30
46;2017;September;20170830;20170929;31
46;2017;Oktober;20170929;20171030;31
46;2017;November;20171030;20171129;38
46;2017;Dezember;20171129;20171229;40
46;2018;Januar;20171229;20180129;34
46;2018;Februar;20180129;20180228;34
46;2018;März;20180228;20180329;33
46;2018;April;20180329;20180427;34
46;2018;Mai;20180427;20180529;27
46;2018;Juni;20180529;20180629;25
46;2018;Juli;20180629;20180730;27
46;2018;August;20180730;20180831;28
46;2018;September;20180831;20181002;34
46;2018;Oktober;20181002;20181101;38
46;2018;November;20181101;20181201;32
46;2018;Dezember;20181201;20190102;34
46;2019;Januar;20190102;20190131;39
46;2019;Februar;20190131;20190301;43
46;2019;März;20190301;20190330;31
46;2019;April;20190330;20190429;30
46;2019;Mai;20190429;20190531;29
46;2019;Juni;20190531;20190701;25
46;2019;Juli;20190701;20190801;27
46;2019;August;20190801;20190830;33
46;2019;September;20190830;20190928;29
46;2019;Oktober;20190928;20191029;28
46;2019;November;20191029;20191129;32
46;2019;Dezember;20191129;20191227;31
46;2020;Januar;20191230;20200131;28
46;2020;Februar;20200131;20200303;27
46;2020;März;20200303;20200329;23
46;2020;April;20200329;20200502;21
46;2020;Mai;20200502;20200531;19
46;2020;Juni;20200531;20200705;18
46;2020;Juli;20200705;20200802;20
46;2020;August;20200802;20200906;21
46;2020;September;20200906;20201003;28
46;2020;Oktober;20201003;20201101;23
46;2020;November;20201101;20201128;28
46;2020;Dezember;20201128;20210103;26
46;2021;Januar;20210104;20210202;31
46;2021;Februar;20210202;20210302;31
46;2021;März;20210302;20210330;33
46;2021;April;20210331;20210430;25
46;2021;Mai;20210501;20210531;21
46;2021;Juni;20210601;20210629;19
46;2021;Juli;20210630;20210729;20
46;2021;August;20210730;20210827;22
46;2021;September;20210828;20210928;25
46;2021;Oktober;20210929;20211027;28
46;2021;November;20211028;20211127;28
46;2021;Dezember;20211128;20211229;29
46;2022;Januar;20211229;20220129;28
46;2022;Februar;20220129;20220302;28
46;2022;März;20220302;20220331;30
46;2022;April;20220331;20220502;27
46;2022;Mai;20220502;20220601;24
46;2022;Juni;20220601;20220702;25
47;2016;Januar;20151230;20160201;32
47;2016;Februar;20160201;20160301;35
47;2016;März;20160301;20160331;39
47;2016;April;20160331;20160428;33
47;2016;Mai;20160428;20160530;31
47;2016;Juni;20160530;20160629;33
47;2016;Juli;20160629;20160729;30
47;2016;August;20160729;20160830;28
47;2016;September;20160830;20160929;39
47;2016;Oktober;20160929;20161031;33
47;2016;November;20161031;20161129;36
47;2016;Dezember;20161129;20161230;46
47;2017;Januar;20161230;20170131;45
47;2017;Februar;20170131;20170302;35
47;2017;März;20170302;20170330;34
47;2017;April;20170330;20170502;35
47;2017;Mai;20170502;20170601;33
47;2017;Juni;20170601;20170629;31
47;2017;Juli;20170629;20170731;25
47;2017;August;20170731;20170830;32
47;2017;September;20170830;20170929;31
47;2017;Oktober;20170929;20171030;29
47;2017;November;20171030;20171129;34
47;2017;Dezember;20171129;20171229;40
47;2018;Januar;20171229;20180129;30
47;2018;Februar;20180129;20180228;35
47;2018;März;20180228;20180329;31
47;2018;April;20180329;20180427;36
47;2018;Mai;20180427;20180529;28
47;2018;Juni;20180529;20180629;24
47;2018;Juli;20180629;20180730;30
47;2018;August;20180730;20180831;27
47;2018;September;20180831;20181002;35
47;2018;Oktober;20181002;20181101;37
47;2018;November;20181101;20181201;33
47;2018;Dezember;20181201;20190102;34
47;2019;Januar;20190102;20190131;39
47;2019;Februar;20190131;20190301;42
47;2019;März;20190301;20190330;29
47;2019;April;20190330;20190429;31
47;2019;Mai;20190429;20190531;28
47;2019;Juni;20190531;20190701;25
47;2019;Juli;20190701;20190801;27
47;2019;August;20190801;20190830;29
47;2019;September;20190830;20190928;30
47;2019;Oktober;20190928;20191029;26
47;2019;November;20191029;20191129;32
47;2019;Dezember;20191129;20191227;29
47;2020;Januar;20191230;20200131;29
47;2020;Februar;20200131;20200303;26
47;2020;März;20200303;20200329;26
47;2020;April;20200329;20200502;24
47;2020;Mai;20200502;20200531;20
47;2020;Juni;20200531;20200705;18
47;2020;Juli;20200705;20200802;19
47;2020;August;20200802;20200906;23
47;2020;September;20200906;20201003;28
47;2020;Oktober;20201003;20201101;24
47;2020;November;20201101;20201128;26
47;2020;Dezember;20201128;20210103;23
47;2021;Januar;20210104;20210202;26
47;2021;Februar;20210202;20210302;32
47;2021;März;20210302;20210330;31
47;2021;April;20210331;20210430;26
47;2021;Mai;20210501;20210531;20
47;2021;Juni;20210601;20210629;21
47;2021;Juli;20210630;20210729;21
47;2021;August;20210730;20210827;19
47;2021;September;20210828;20210928;25
47;2021;Oktober;20210929;20211027;25
47;2021;November;20211028;20211127;29
47;2021;Dezember;20211128;20211229;28
47;2022;Januar;20211229;20220129;29
47;2022;Februar;20220129;20220302;24
47;2022;März;20220302;20220331;32
47;2022;April;20220331;20220502;26
47;2022;Mai;20220502;20220601;23
47;2022;Juni;20220601;20220702;24
48;2019;März;20190301;20190330;40
48;2019;April;20190330;20190429;43
48;2019;Mai;20190429;20190531;41
48;2019;Juni;20190531;20190701;34
48;2019;Juli;20190701;20190801;39
48;2019;August;20190801;20190830;45
48;2019;September;20190830;20190928;39
48;2019;Oktober;20190928;20191029;31
48;2019;November;20191029;20191129;38
48;2019;Dezember;20191129;20191227;34
48;2020;Januar;20191230;20200131;38
48;2020;Februar;20200131;20200303;32
48;2020;März;20200303;20200329;33
48;2020;April;20200329;20200502;37
48;2020;Mai;20200502;20200531;36
48;2020;Juni;20200531;20200705;27
48;2020;Juli;20200705;20200802;29
48;2020;August;20200802;20200906;34
48;2020;September;20200906;20201003;37
48;2020;Oktober;20201003;20201101;26
48;2020;November;20201101;20201128;29
48;2020;Dezember;20201128;20210103;27
48;2021;Januar;20210104;20210202;33
48;2021;Februar;20210202;20210302;37
48;2021;März;20210302;20210330;38
48;2021;April;20210331;20210430;35
48;2021;Mai;20210501;20210531;26
48;2021;Juni;20210601;20210629;31
48;2021;Juli;20210630;20210729;28
48;2021;August;20210730;20210827;27
48;2021;September;20210828;20210928;32
48;2021;Oktober;20210929;20211027;28
48;2021;November;20211028;20211127;32
48;2021;Dezember;20211128;20211229;34
48;2022;Januar;20211229;20220129;33
48;2022;Februar;20220129;20220302;28
48;2022;März;20220302;20220331;38
48;2022;April;20220331;20220502;32
48;2022;Mai;20220502;20220601;29
48;2022;Juni;20220601;20220702;30
49;2019;März;20190301;20190330;33
49;2019;April;20190330;20190429;36
49;2019;Mai;20190429;20190531;32
49;2019;Juni;20190531;20190701;27
49;2019;Juli;20190701;20190801;33
49;2019;August;20190801;20190830;34
49;2019;September;20190830;20190928;34
49;2019;Oktober;20190928;20191029;26
49;2019;November;20191029;20191129;34
49;2019;Dezember;20191129;20191227;31
49;2020;Januar;20191230;20200131;34
49;2020;Februar;20200131;20200303;27
49;2020;März;20200303;20200329;28
49;2020;April;20200329;20200502;29
49;2020;Mai;20200502;20200531;26
49;2020;Juni;20200531;20200705;23
49;2020;Juli;20200705;20200802;24
49;2020;August;20200802;20200906;29
49;2020;September;20200906;20201003;33
49;2020;Oktober;20201003;20201101;23
49;2020;November;20201101;20201128;27
49;2020;Dezember;20201128;20210103;24
49;2021;Januar;20210104;20210202;28
49;2021;Februar;20210202;20210302;32
49;2021;März;20210302;20210330;32
49;2021;April;20210331;20210430;28
49;2021;Mai;20210501;20210531;21
49;2021;Juni;20210601;20210629;22
49;2021;Juli;20210630;20210729;20
49;2021;August;20210730;20210827;20
49;2021;September;20210828;20210928;25
49;2021;Oktober;20210929;20211027;25
49;2021;November;20211028;20211127;29
49;2021;Dezember;20211128;20211229;28
49;2022;Januar;20211229;20220129;26
49;2022;Februar;20220129;20220302;23
49;2022;März;20220302;20220331;33
49;2022;April;20220331;20220502;26
49;2022;Mai;20220502;20220601;23
49;2022;Juni;20220601;20220702;24
50;2019;März;20190301;20190330;36
50;2019;April;20190330;20190429;34
50;2019;Mai;20190429;20190531;34
50;2019;Juni;20190531;20190701;30
50;2019;Juli;20190701;20190801;34
50;2019;August;20190801;20190830;35
50;2019;September;20190830;20190928;32
50;2019;Oktober;20190928;20191029;26
50;2019;November;20191029;20191129;37
50;2019;Dezember;20191129;20191227;31
50;2020;Januar;20191230;20200131;37
50;2020;Februar;20200131;20200303;29
50;2020;März;20200303;20200329;31
50;2020;April;20200329;20200502;29
50;2020;Mai;20200502;20200531;24
50;2020;Juni;20200531;20200705;21
50;2020;Juli;20200705;20200802;24
50;2020;August;20200802;20200906;28
50;2020;September;20200906;20201003;32
50;2020;Oktober;20201003;20201101;24
50;2020;November;20201101;20201128;30
50;2020;Dezember;20201128;20210103;28
50;2021;Januar;20210104;20210202;31
50;2021;Februar;20210202;20210302;36
50;2021;März;20210302;20210330;37
50;2021;April;20210331;20210430;31
50;2021;Mai;20210501;20210531;24
50;2021;Juni;20210601;20210629;24
50;2021;Juli;20210630;20210729;22
50;2021;August;20210730;20210827;21
50;2021;September;20210828;20210928;27
50;2021;Oktober;20210929;20211027;26
50;2021;November;20211028;20211127;30
50;2021;Dezember;20211128;20211229;31
50;2022;Januar;20211229;20220129;30
50;2022;Februar;20220129;20220302;26
50;2022;März;20220302;20220331;35
50;2022;April;20220331;20220502;29
50;2022;Mai;20220502;20220601;27
50;2022;Juni;20220601;20220702;28
51;2019;März;20190301;20190330;27
51;2019;April;20190330;20190429;30
51;2019;Mai;20190429;20190531;26
51;2019;Juni;20190531;20190701;21
51;2019;Juli;20190701;20190801;26
51;2019;August;20190801;20190830;32
51;2019;September;20190830;20190928;28
51;2019;Oktober;20190928;20191029;22
51;2019;November;20191029;20191129;33
51;2019;Dezember;20191129;20191227;28
51;2020;Januar;20191230;20200131;32
51;2020;Februar;20200131;20200303;24
51;2020;März;20200303;20200329;24
51;2020;April;20200329;20200502;26
51;2020;Mai;20200502;20200531;20
51;2020;Juni;20200531;20200705;18
51;2020;Juli;20200705;20200802;19
51;2020;August;20200802;20200906;-9999
51;2020;September;20200906;20201003;28
51;2020;Oktober;20201003;20201101;21
51;2020;November;20201101;20201128;27
51;2020;Dezember;20201128;20210103;24
51;2021;Januar;20210104;20210202;27
51;2021;Februar;20210202;20210302;31
51;2021;März;20210302;20210330;31
51;2021;April;20210331;20210430;23
51;2021;Mai;20210501;20210531;17
51;2021;Juni;20210601;20210629;19
51;2021;Juli;20210630;20210729;18
51;2021;August;20210730;20210827;19
51;2021;September;20210828;20210928;24
51;2021;Oktober;20210929;20211027;26
51;2021;November;20211028;20211127;30
51;2021;Dezember;20211128;20211229;26
51;2022;Januar;20211229;20220129;26
51;2022;Februar;20220129;20220302;23
51;2022;März;20220302;20220331;35
51;2022;April;20220331;20220502;26
51;2022;Mai;20220502;20220601;22
51;2022;Juni;20220601;20220702;24
52;2019;Juni;20190531;20190701;23
52;2019;Juli;20190701;20190801;27
52;2019;August;20190801;20190830;32
52;2019;September;20190830;20190928;30
52;2019;Oktober;20190928;20191029;27
52;2019;November;20191029;20191129;34
52;2019;Dezember;20191129;20191227;33
52;2020;Januar;20191230;20200131;35
52;2020;Februar;20200131;20200303;27
52;2020;März;20200303;20200329;25
52;2020;April;20200329;20200502;23
52;2020;Mai;20200502;20200531;20
52;2020;Juni;20200531;20200705;17
52;2020;Juli;20200705;20200802;21
52;2020;August;20200802;20200906;22
52;2020;September;20200906;20201003;29
52;2020;Oktober;20201003;20201101;24
52;2020;November;20201101;20201128;29
52;2020;Dezember;20201128;20210103;25
52;2021;Januar;20210104;20210202;29
52;2021;Februar;20210202;20210302;33
52;2021;März;20210302;20210330;32
52;2021;April;20210331;20210430;26
52;2021;Mai;20210501;20210531;19
52;2021;Juni;20210601;20210629;20
52;2021;Juli;20210630;20210729;19
52;2021;August;20210730;20210827;20
52;2021;September;20210828;20210928;25
52;2021;Oktober;20210929;20211027;26
52;2021;November;20211028;20211127;33
52;2021;Dezember;20211128;20211229;31
52;2022;Januar;20211229;20220129;28
52;2022;Februar;20220129;20220302;25
52;2022;März;20220302;20220331;36
52;2022;April;20220331;20220502;28
52;2022;Mai;20220502;20220601;23
52;2022;Juni;20220601;20220702;26
53;2020;April;20200329;20200502;34
53;2020;Mai;20200502;20200531;32
53;2020;Juni;20200531;20200705;31
53;2020;Juli;20200705;20200802;35
53;2020;August;20200802;20200906;35
53;2020;September;20200906;20201003;38
53;2020;Oktober;20201003;20201101;32
53;2020;November;20201101;20201128;36
53;2020;Dezember;20201128;20210103;31
53;2021;Januar;20210104;20210202;37
53;2021;Februar;20210202;20210302;39
53;2021;März;20210302;20210330;45
53;2021;April;20210331;20210430;40
53;2021;Mai;20210501;20210531;31
53;2021;Juni;20210601;20210629;34
53;2021;Juli;20210630;20210729;31
53;2021;August;20210730;20210827;32
53;2021;September;20210828;20210928;36
53;2021;Oktober;20210929;20211027;36
53;2021;November;20211028;20211127;38
53;2021;Dezember;20211128;20211229;39
53;2022;Januar;20211229;20220129;37
53;2022;Februar;20220129;20220302;39
53;2022;März;20220302;20220331;39
53;2022;April;20220331;20220502;37
53;2022;Mai;20220502;20220601;36
53;2022;Juni;20220601;20220702;36
54;2022;Januar;20211229;20220129;21
54;2022;Februar;20220129;20220302;16
54;2022;März;20220302;20220331;23
54;2022;April;20220331;20220502;19
54;2022;Mai;20220502;20220601;15
54;2022;Juni;20220601;20220702;17
55;2022;Januar;20211229;20220129;22
55;2022;Februar;20220129;20220302;17
55;2022;März;20220302;20220331;26
55;2022;April;20220331;20220502;20
55;2022;Mai;20220502;20220601;16
55;2022;Juni;20220601;20220702;19
1031;2022;Januar;20211229;20220129;24
1031;2022;Februar;20220129;20220302;18
1031;2022;März;20220302;20220331;24
1031;2022;April;20220331;20220502;20
1031;2022;Mai;20220502;20220601;16
1031;2022;Juni;20220601;20220702;19
